Fecha,EVENTO,A/C,ENCABEZADO EVENTO,Minutos
2021-09-03,18321,Avión 22,PILOT REPORT - OPERATIONAL,0
2021-09-04,18343,Avión 24,PILOT REPORT - OPERATIONAL,0
2021-09-08,18500,Avión 18,PILOT REPORT - OPERATIONAL,0
2021-09-09,18529,Avión 8,PILOT REPORT - OPERATIONAL,0
2021-09-09,18538,Avión 1,PILOT REPORT - OPERATIONAL,0
2021-09-11,18607,Avión 4,PILOT REPORT - OPERATIONAL,0
2021-09-11,18609,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-09-11,18615,Avión 2,PILOT REPORT - OPERATIONAL,0
2021-09-13,18676,Avión 20,PILOT REPORT - OPERATIONAL,0
2021-09-13,18686,Avión 15,PILOT REPORT - OPERATIONAL,0
2021-09-13,18689,Avión 16,PILOT REPORT - OPERATIONAL,0
2021-09-16,18766,Avión 32,PILOT REPORT - OPERATIONAL,0
2021-09-16,18773,Avión 19,PILOT REPORT - OPERATIONAL,0
2021-09-17,18799,Avión 31,PILOT REPORT - OPERATIONAL,0
2021-09-17,18809,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-09-20,18910,Avión 18,PILOT REPORT - OPERATIONAL,0
2021-09-20,18923,Avión 21,PILOT REPORT - OPERATIONAL,0
2021-09-22,19000,Avión 18,PILOT REPORT - OPERATIONAL,0
2021-09-23,19016,Avión 31,PILOT REPORT - OPERATIONAL,0
2021-09-24,19056,Avión 14,PILOT REPORT - OPERATIONAL,0
2021-09-24,19061,Avión 28,PILOT REPORT - OPERATIONAL,0
2021-09-24,19077,Avión 6,PILOT REPORT - OPERATIONAL,0
2021-10-19,20380,Avión 20,PILOT REPORT - OPERATIONAL,0
2021-10-20,20442,Avión 22,PILOT REPORT - OPERATIONAL,0
2021-10-21,20500,Avión 28,PILOT REPORT - OPERATIONAL,0
2021-10-25,20690,Avión 12,PILOT REPORT - OPERATIONAL,0
2021-10-25,20692,Avión 1,PILOT REPORT - OPERATIONAL,0
2021-10-27,20766,Avión 8,PILOT REPORT - OPERATIONAL,0
2021-11-01,21024,Avión 8,PILOT REPORT - OPERATIONAL,0
2021-11-02,21081,Avión 2,PILOT REPORT - OPERATIONAL,0
2021-11-06,21290,Avión 12,PILOT REPORT - OPERATIONAL,0
2021-11-06,21303,Avión 12,PILOT REPORT - OPERATIONAL,0
2021-11-07,21316,Avión 14,PILOT REPORT - OPERATIONAL,0
2021-11-07,21317,Avión 18,PILOT REPORT - OPERATIONAL,0
2021-11-07,21352,Avión 32,PILOT REPORT - OPERATIONAL,0
2021-11-08,21362,Avión 2,PILOT REPORT - OPERATIONAL,0
2021-11-08,21366,Avión 23,PILOT REPORT - OPERATIONAL,0
2021-11-13,21606,Avión 18,PILOT REPORT - OPERATIONAL,0
2021-11-14,21636,Avión 21,PILOT REPORT - OPERATIONAL,0
2021-11-26,22210,Avión 8,PILOT REPORT - OPERATIONAL,0
2021-11-27,22249,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-11-29,22373,Avión 22,PILOT REPORT - OPERATIONAL,0
2021-11-30,22410,Avión 19,PILOT REPORT - OPERATIONAL,0
2021-11-30,22418,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-11-30,22427,Avión 15,PILOT REPORT - OPERATIONAL,0
2021-12-05,22638,Avión 3,PILOT REPORT - OPERATIONAL,0
2021-12-05,22651,Avión 8,PILOT REPORT - OPERATIONAL,0
2021-12-06,22685,Avión 32,PILOT REPORT - OPERATIONAL,0
2021-12-06,22717,Avión 12,PILOT REPORT - OPERATIONAL,0
2021-12-07,22757,Avión 34,PILOT REPORT - OPERATIONAL,0
2021-12-07,22782,Avión 34,PILOT REPORT - OPERATIONAL,0
2021-12-08,22799,Avión 2,PILOT REPORT - OPERATIONAL,0
2021-12-08,22824,Avión 32,PILOT REPORT - OPERATIONAL,0
2021-12-08,22829,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-12-08,22845,Avión 32,PILOT REPORT - OPERATIONAL,0
2021-12-08,22846,Avión 13,PILOT REPORT - OPERATIONAL,0
2021-12-09,22886,Avión 31,PILOT REPORT - OPERATIONAL,0
2021-12-11,22971,Avión 10,PILOT REPORT - OPERATIONAL,0
2021-12-13,23079,Avión 25,PILOT REPORT - OPERATIONAL,0
2021-12-13,23086,Avión 24,PILOT REPORT - OPERATIONAL,0
2021-12-14,23121,Avión 21,PILOT REPORT - OPERATIONAL,0
2021-12-14,23159,Avión 15,PILOT REPORT - OPERATIONAL,0
2021-12-15,23197,Avión 10,PILOT REPORT - OPERATIONAL,0
2021-12-15,23203,Avión 24,PILOT REPORT - OPERATIONAL,0
2021-12-15,23210,Avión 21,PILOT REPORT - OPERATIONAL,0
2021-12-15,23215,Avión 28,PILOT REPORT - OPERATIONAL,0
2021-12-15,23223,Avión 18,PILOT REPORT - OPERATIONAL,0
2021-12-15,23233,Avión 21,PILOT REPORT - OPERATIONAL,0
2021-12-16,23255,Avión 2,PILOT REPORT - OPERATIONAL,0
2021-12-16,23263,Avión 25,PILOT REPORT - OPERATIONAL,0
2021-12-16,23267,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-12-16,23273,Avión 1,PILOT REPORT - OPERATIONAL,0
2021-12-17,23300,Avión 11,PILOT REPORT - OPERATIONAL,0
2021-12-17,23314,Avión 25,PILOT REPORT - OPERATIONAL,0
2021-12-17,23315,Avión 10,PILOT REPORT - OPERATIONAL,0
2021-12-17,23316,Avión 15,PILOT REPORT - OPERATIONAL,0
2021-12-17,23318,Avión 3,PILOT REPORT - OPERATIONAL,0
2021-12-19,23373,Avión 10,PILOT REPORT - OPERATIONAL,0
2021-12-22,23499,Avión 34,PILOT REPORT - OPERATIONAL,0
2021-12-26,23614,Avión 25,PILOT REPORT - OPERATIONAL,0
2021-12-27,23650,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-01-13,24274,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-01-13,24284,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-01-14,24296,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-01-14,24322,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-01-15,24366,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-01-15,24367,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-01-17,24420,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-01-19,24497,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-01-19,24498,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-01-19,24504,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-01-20,24536,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-01-23,24655,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-01-28,24840,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-01-29,24872,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-01-29,24874,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-01-29,24875,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-01-29,24877,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-01-29,24887,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-01-30,24925,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-01-31,24950,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-02-02,25037,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-02-04,25091,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-02-07,25192,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-02-07,25207,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-02-09,25266,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-02-12,25351,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-02-15,25470,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-02-16,25497,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-02-17,25541,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-02-18,25583,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-02-23,25758,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-02-26,25861,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-02-26,25864,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-02-26,25868,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-02-26,25869,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-02-27,25897,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-03-03,26078,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-03-05,26158,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-03-06,26179,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-03-06,26181,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-03-06,26185,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-03-06,26187,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-03-06,26191,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-03-06,26209,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-03-07,26231,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-03-08,26271,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-03-08,26275,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-03-08,26279,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-03-08,26299,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-03-09,26327,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-03-09,26330,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-03-09,26339,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-03-10,26371,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-03-10,26375,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-03-10,26377,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-03-10,26386,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-03-11,26417,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-03-11,26418,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-03-14,26569,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-03-16,26662,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-03-17,26720,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-03-17,26727,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-03-17,26733,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-03-18,26764,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-03-18,26771,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-03-18,26775,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-03-18,26781,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-03-21,26875,Avión 22,PILOT REPORT - OPERATIONAL,0
2022-03-22,26907,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-03-22,26909,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-03-22,26911,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-03-23,26971,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-03-23,26973,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-03-23,26974,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-03-23,26978,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-03-23,26982,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-03-24,27024,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-03-24,27025,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-03-26,27094,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-03-26,27105,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-03-28,27178,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-03-28,27181,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-03-29,27201,Avión 22,PILOT REPORT - OPERATIONAL,0
2022-03-30,27265,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-03-30,27268,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-03-30,27269,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-03-31,27284,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-03-31,27293,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-04-01,27327,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-04-01,27328,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-04-01,27340,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-04-01,27345,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-04-01,27352,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-04-03,27419,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-04-04,27444,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-04-04,27469,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-04-05,27488,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-04-05,27496,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-04-05,27503,Avión 22,PILOT REPORT - OPERATIONAL,0
2022-04-05,27507,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-04-06,27536,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-04-06,27539,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-04-06,27562,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-04-07,27595,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-04-07,27596,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-04-08,27658,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-04-10,27719,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-04-10,27729,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-04-11,27775,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-04-13,27860,Avión 32,PILOT REPORT - OPERATIONAL,0
2022-04-13,27869,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-04-14,27902,Avión 32,PILOT REPORT - OPERATIONAL,0
2022-04-14,27912,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-04-15,27942,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-04-15,27945,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-04-15,27946,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-04-15,27947,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-04-15,27948,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-04-15,27950,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-04-16,27964,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-04-16,27975,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-04-18,28035,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-04-19,28082,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-04-19,28092,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-04-20,28129,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-04-22,28203,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-04-22,28206,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-04-22,28207,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-04-22,28208,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-04-23,28252,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-04-24,28288,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-04-24,28289,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-04-25,28347,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-04-25,28351,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-04-30,28520,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-04-30,28521,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-05-02,28588,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-05-03,28622,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-05-03,28626,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-05-03,28629,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-05-03,28639,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-05-03,28651,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-04,28684,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-05-05,28745,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-05-06,28763,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-05-06,28764,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-05-06,28770,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-05-06,28771,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-05-06,28773,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-05-06,28774,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-05-06,28780,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-05-07,28811,Avión 32,PILOT REPORT - OPERATIONAL,0
2022-05-07,28816,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-05-08,28860,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-05-08,28864,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-05-09,28878,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-09,28889,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-09,28895,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-05-09,28896,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-05-10,28936,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-05-10,28945,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-05-10,28947,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-05-10,28948,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-05-11,28971,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-05-12,29025,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-05-12,29030,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-05-12,29031,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-05-13,29056,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-05-13,29057,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-05-13,29062,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-05-13,29063,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-05-14,29104,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-15,29142,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-05-16,29164,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-05-17,29198,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-05-17,29207,Avión 23,PILOT REPORT - OPERATIONAL,0
2022-05-17,29208,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-05-17,29213,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-05-18,29241,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-05-18,29242,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-18,29245,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-05-18,29250,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-05-18,29251,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-05-18,29253,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-05-19,29288,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-05-19,29289,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-05-19,29291,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-05-19,29293,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-05-19,29296,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-05-19,29307,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-05-19,29311,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-05-19,29314,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-05-20,29343,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-05-20,29344,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-05-21,29359,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-05-21,29364,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-05-21,29384,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-05-23,29426,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-05-24,29464,Avión 23,PILOT REPORT - OPERATIONAL,0
2022-05-24,29480,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-05-24,29487,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-05-25,29541,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-05-26,29575,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-05-27,29625,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-27,29633,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-05-27,29645,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-05-28,29672,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-05-28,29684,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-05-28,29685,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-05-29,29699,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-05-29,29700,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-05-29,29705,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-05-30,29735,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-05-30,29737,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-05-30,29741,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-05-30,29742,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-05-31,29790,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-06-02,29871,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-06-02,29873,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-06-02,29874,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-06-04,29931,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-06-04,29940,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-06-05,29973,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-06-05,29978,Avión 32,PILOT REPORT - OPERATIONAL,0
2022-06-05,29990,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-06-06,29997,Avión 23,PILOT REPORT - OPERATIONAL,0
2022-06-06,30003,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-06-06,30010,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-06-07,30046,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-06-08,30082,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-06-08,30083,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-06-08,30084,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-06-08,30087,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-06-08,30089,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-06-08,30093,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-06-08,30099,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-06-11,30224,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-06-12,30244,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-06-12,30246,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-06-12,30249,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-06-12,30250,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-06-12,30260,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-06-12,30263,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-06-12,30264,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-06-13,30282,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-06-13,30291,Avión 8,PILOT REPORT - OPERATIONAL,0
2022-06-14,30330,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-06-14,30340,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-06-14,30343,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-06-14,30352,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-06-15,30372,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-06-15,30374,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-06-15,30382,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-06-15,30384,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-06-15,30391,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-06-16,30430,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-06-16,30438,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-06-16,30453,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-06-17,30496,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-06-19,30582,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-06-19,30586,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-06-20,30615,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-06-20,30638,Avión 21,PILOT REPORT - OPERATIONAL,0
2022-06-20,30646,Avión 14,PILOT REPORT - OPERATIONAL,0
2022-06-21,30676,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-06-21,30683,Avión 32,PILOT REPORT - OPERATIONAL,0
2022-06-22,30711,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-06-22,30714,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-06-22,30716,Avión 23,PILOT REPORT - OPERATIONAL,0
2022-06-22,30725,Avión 16,PILOT REPORT - OPERATIONAL,0
2022-06-22,30733,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-06-22,30739,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-06-23,30763,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-06-23,30775,Avión 37,PILOT REPORT - OPERATIONAL,0
2022-06-23,30776,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-06-23,30799,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-06-24,30815,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-06-25,30869,Avión 4,PILOT REPORT - OPERATIONAL,0
2022-06-25,30876,Avión 18,PILOT REPORT - OPERATIONAL,0
2022-06-25,30877,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-06-25,30879,Avión 20,PILOT REPORT - OPERATIONAL,0
2022-06-25,30882,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-06-26,30918,Avión 3,PILOT REPORT - OPERATIONAL,0
2022-06-26,30919,Avión 1,PILOT REPORT - OPERATIONAL,0
2022-06-26,30922,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-06-26,30925,Avión 34,PILOT REPORT - OPERATIONAL,0
2022-06-28,30992,Avión 12,PILOT REPORT - OPERATIONAL,0
2022-06-29,31086,Avión 11,PILOT REPORT - OPERATIONAL,0
2022-06-30,31111,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-06-30,31113,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-06-30,31126,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-07-01,31156,Avión 7,PILOT REPORT - OPERATIONAL,0
2022-07-01,31159,Avión 31,PILOT REPORT - OPERATIONAL,0
2022-07-01,31188,Avión 28,PILOT REPORT - OPERATIONAL,0
2022-07-02,31205,Avión 25,PILOT REPORT - OPERATIONAL,0
2022-07-02,31207,Avión 36,PILOT REPORT - OPERATIONAL,0
2022-07-02,31208,Avión 13,PILOT REPORT - OPERATIONAL,0
2022-07-02,31218,Avión 6,PILOT REPORT - OPERATIONAL,0
2022-07-02,31223,Avión 2,PILOT REPORT - OPERATIONAL,0
2022-07-02,31234,Avión 35,PILOT REPORT - OPERATIONAL,0
2022-07-03,31253,Avión 19,PILOT REPORT - OPERATIONAL,0
2022-07-03,31287,Avión 24,PILOT REPORT - OPERATIONAL,0
2022-07-03,31296,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-07-04,31305,Avión 10,PILOT REPORT - OPERATIONAL,0
2022-07-04,31307,Avión 15,PILOT REPORT - OPERATIONAL,0
2022-07-04,31318,Avión 20,PILOT REPORT - OPERATIONAL,0
