ID,Occurred,At,Issuer,A/C,Station,Headline,Flight No,ATA,Advise
63322,2024-01-22,0 days 08:42:00,4569,Avión 27,,SCHEDULED MAINTENANCE - MAINTENANCE,,05-00,
59533,2024-01-23,0 days 06:50:00,5871,Avión 7,PDQ,MASCARILLA PASAJERO CADUCADA,NT200,35-20,A/C Ready
59535,2024-01-23,0 days 07:15:00,5871,Avión 43,PIQ,AUDIO CONTROL PANEL,NT100,23-51,A/C Ready
59544,2024-01-23,0 days 12:13:00,6159,Avión 31,PDQ,GNSS FALLA,NT517,31-31,A/C Ready
59541,2024-01-23,0 days 10:57:00,6159,Avión 44,PDQ,PARABRISAS HELÁNDOSE,NT3012,30-40,A/C Ready
59534,2024-01-23,0 days 07:09:00,5871,Avión 28,PIQ,BARRA PUERTA BODEGA DELANTERA,NT602,11-25,A/C Ready
59565,2024-01-23,0 days 19:10:00,6514,Avión 38,PDQ,MEDICION CARGA POR VARILLA,NT561,12-11,A/C Ready
59572,2024-01-23,0 days 22:03:00,6514,Avión 35,PIQ,PROBLEMAS CON TRANSPONDER,NT483,34-52,A/C Ready
59620,2024-01-24,0 days 15:41:00,6513,Avión 34,PIQ,LC CADUCADA,NT150,05-20,A/C Ready
59593,2024-01-24,0 days 07:17:00,5871,Avión 41,PDQ,ITEM HIL CADUCADO,NT502,05-50,A/C Ready
59599,2024-01-24,0 days 08:16:00,5871,Avión 4,PDQ,PROBLEMAS PUERTA BODEGA,NT102,11-25,A/C Ready
59623,2024-01-24,0 days 16:31:00,6513,Avión 35,PDQ,PBE DESPRECINTADA,NT545,35-31,A/C Ready
59632,2024-01-24,0 days 19:45:00,6513,Avión 37,PDQ,MASCARILLA DE OXIGENO TCP2,NT582,35-30,A/C Ready
59597,2024-01-24,0 days 08:04:00,5871,Avión 17,PIQ,FALLO EN ARRANQUE,NT604,24-00,A/C Ready
59601,2024-01-24,0 days 09:25:00,5871,Avión 38,PIQ,CARGA POR VARILLA,NT407,12-11,A/C Ready
59617,2024-01-24,0 days 14:41:00,6513,Avión 25,PDQ,CORRECION CAMBIO DE COMPONENTE,NT140,23-51,A/C Ready
63323,2024-01-24,0 days 08:49:00,4569,Avión 30,,SCHEDULED MAINTENANCE - MAINTENANCE,,05-00,
59650,2024-01-25,0 days 10:30:00,5450,Avión 38,PDQ,CARGA POR VARILLAS,NT120,12-11,A/C Ready
59670,2024-01-25,0 days 18:37:00,6513,Avión 38,PIQ,CARGA POR VARILLA,NT667,12-11,A/C Ready
59715,2024-01-26,0 days 17:57:00,6513,Avión 31,PDQ,POP UP DE TANQUE DE HYD LEVANTADO,NT572,29-10,A/C Ready
59696,2024-01-26,0 days 12:34:00,5450,Avión 10,PIQ,2 RUEDAS PRINCIPALES FUERA DE LÍMITES,NT432,12-37,A/C Ready
59692,2024-01-26,0 days 09:46:00,5450,Avión 10,PIQ,RUEDA FUERA DE LÍMITES,NT853,12-37,A/C Ready
59719,2024-01-26,0 days 21:43:00,6513,Avión 22,PDQ,LC,NT583,,A/C Ready
59706,2024-01-26,0 days 15:09:00,6513,Avión 1,PIQ,PIN PUERTA SERVICIO PARTIDO,NT631,52-42,A/C Ready
63324,2024-01-26,0 days 08:52:00,4569,Avión 30,PDQ,624220/1,PM730,27-51,
59740,2024-01-27,0 days 10:14:00,6514,Avión 31,PDQ,OXY BAJO Y PUERTA BAJA DEL AC CON SPEED TAPE SUELTO,NT589,12-14,A/C Ready
59780,2024-01-27,0 days 22:20:00,6514,Avión 28,PDQ,PTV DOCUMENTACIÓN,NT847,,A/C Ready
59742,2024-01-27,0 days 12:43:00,6514,Avión 34,TER,PEC FAULT & LOW PITCH,NT228,61-22,A/C Ready
59738,2024-01-27,0 days 08:41:00,6514,Avión 28,PDQ,CHEQUEO AUDIO CASCOS,NT104,23-51,A/C Ready
63325,2024-01-27,0 days 08:58:00,4569,Avión 30,PDQ,624220/1,PM730,27-51,
59788,2024-01-28,0 days 10:18:00,6159,Avión 13,PDQ,GNSS DATABASE OUT OF DATE,NT1031,34-58,A/C Ready
59789,2024-01-28,0 days 10:24:00,6159,Avión 11,PIQ,CAMBIO DE RUEDAS,NT115,12-37,A/C Ready
59805,2024-01-28,0 days 17:39:00,6513,Avión 38,PDQ,MEDICION POR VARILLA,NT572,12-11,A/C Ready
59809,2024-01-28,0 days 20:53:00,6513,Avión 38,PDQ,MEDICION POR VARILLA,NT573,12-11,A/C Ready
63326,2024-01-28,0 days 09:09:00,4569,Avión 33,,SCHEDULED MAINTENANCE - MAINTENANCE,,05-00,
59867,2024-01-30,0 days 09:08:00,6514,Avión 11,PDQ,PUERTA BODEGA DE CARGA NO CIERRA Y HACE RUIDO,NT104,52-31,A/C Ready
59913,2024-01-31,0 days 06:48:00,6514,Avión 3,PIQ,PEGATINA PANTALLA CM2,NT191,31-00,A/C Ready
59916,2024-01-31,0 days 07:42:00,6514,Avión 21,PIQ,INTERFONO DE LA TCP2 NO FUNCIONA,NT497,23-43,A/C Ready
59936,2024-01-31,0 days 15:49:00,6159,Avión 34,PIQ,PBE REAJUSTAR VELCRO,NT953,35-31,A/C Ready
59973,2024-02-01,0 days 07:01:00,5450,Avión 40,PDQ,PACK FAULT,NT500,21-00,A/C Ready
60016,2024-02-02,0 days 07:37:00,6074,Avión 14,PIQ,POP UP HYD,NT852,29-00,A/C Ready
60042,2024-02-02,0 days 21:49:00,6254,Avión 3,PDQ,MANCHA DE ACEITE EN EL MOTOR 1,NT561,79-00,A/C Ready
60018,2024-02-02,0 days 07:57:00,6074,Avión 34,PIQ,ACUMULADOR NO AGUANTA PRESIÓN,NT401,12-14,A/C Ready
60035,2024-02-02,0 days 16:02:00,6254,Avión 37,PDQ,TELEFONILLO TCP INOP,NT247,23-44,A/C Ready
60146,2024-02-02,0 days 19:55:00,6520,Avión 38,PDQ,SIN ACCION DE MTTO,NT344,,
60147,2024-02-03,0 days 11:29:00,6520,Avión 24,MAD,SIN INFO,NT6007,,
60160,2024-02-03,0 days 07:30:00,6520,Avión 41,PDQ,EVENT WITHOUT INFORMATION - OPERATIONAL,NT103,,
60064,2024-02-03,0 days 10:31:00,6074,Avión 37,PDQ,WY FINDINGS,NT1112,32-41,A/C Ready
60104,2024-02-04,0 days 10:55:00,6074,Avión 17,PIQ,HYDRAULIC LEAK,NT853,29-12,A/C Ready
60111,2024-02-04,0 days 15:53:00,6254,Avión 17,PDQ,CHEQUEO BOMBA HYD,NT146,29-12,A/C Ready
60101,2024-02-04,0 days 09:39:00,6074,Avión 17,PIQ,POSIBLE FUGA HYD,NT853,29-12,A/C Ready
60197,2024-02-04,0 days 21:15:00,6520,Avión 13,SMA,SIN ACCION DE MTTO,NT345,,
60112,2024-02-04,0 days 17:09:00,6254,Avión 40,PDQ,PROBLEMAS CON LA AIR BLEED,,21-50,A/C Ready
60164,2024-02-05,0 days 15:57:00,6092,Avión 18,PDQ,ENGANCHE PUERTA EN MAL ESTADO,NT828,11-25,A/C Ready
60165,2024-02-05,0 days 16:46:00,6092,Avión 1,PIQ,CONSULTA SIN ADELANTAR INFORMACIÓN,NT651,,A/C Ready
60169,2024-02-05,0 days 17:36:00,6092,Avión 38,PIQ,PRECINTOS ROTOS,NT879,,A/C Ready
60175,2024-02-05,0 days 20:16:00,6092,Avión 13,PIQ,VUELVE A FALLAR EL DEFECTO ANTERIOR (AUTOPRESS PRESURIZACIÓN,NT161,21-31,A/C Ready
60163,2024-02-05,0 days 15:52:00,6092,Avión 3,PDQ,MANCHA DE ACEITE MOTOR 1,NT541,72-01,A/C Ready
60200,2024-02-06,0 days 09:47:00,6514,Avión 25,PIQ,SOLICITAN CHEQUEAR SIN MAS INFO,NT115,72-00,A/C Ready
60222,2024-02-06,0 days 18:05:00,6092,Avión 38,PIQ,CONSULTA MTTO,NT890,77-21,A/C Ready
60223,2024-02-06,0 days 18:42:00,6092,Avión 38,PIQ,EXCESS ITTDURING ENGINE START ON ENGINE #2 (HOTEL MODE),NT891,77-21,A/C Ready
60262,2024-02-06,0 days 16:10:00,6520,Avión 46,PIQ,COCKPIT DOOR,NT5722,52-51,
60224,2024-02-06,0 days 19:20:00,6092,Avión 37,PDQ,ANOTACIÓN VUELO ANTERIOR (INTERPHONE),NT247,25-33,A/C Ready
60306,2024-02-07,0 days 15:45:00,6520,Avión 34,HOR,PUERTA PASAJE,NT545,52-12,
60273,2024-02-07,0 days 16:30:00,6513,Avión 38,PDQ,PROBLEMA CON INTERFONO DE TCP,NT150,23-43,A/C Ready
60246,2024-02-07,0 days 08:02:00,6514,Avión 34,PIQ,NIVEL DE HYD POR DEBAJO DE LO NORMAL,NT401,12-14,A/C Ready
60303,2024-02-07,0 days 07:00:00,6520,Avión 3,TER,FALLO ARRANQUE,NT203,,
60254,2024-02-07,0 days 10:46:00,6514,Avión 22,PDQ,NO CIERRA LA PUERTA DE CARGO,NT828,11-25,A/C Ready
60564,2024-02-07,0 days 14:20:00,6520,Avión 43,PDQ,INOP OM-FEX,NT5448,72-00,
60247,2024-02-07,0 days 07:58:00,6514,Avión 3,PDQ,FALLO ARRANQUE,NT203,,A/C Ready
60270,2024-02-07,0 days 15:37:00,6513,Avión 22,PDQ,MOTOR 1 TIENE ACEITE EN LA PARTE INFERIOR,NT380,72-20,A/C Ready
60274,2024-02-07,0 days 16:42:00,6513,Avión 34,PDQ,CHEQUEAR PUERTA DE PASAJE,NT545,,A/C Ready
61328,2024-02-07,0 days 17:00:00,6520,Avión 13,HOR,EVENT WITHOUT INFORMATION - OPERATIONAL,NT559,33-00,
60300,2024-02-08,0 days 07:46:00,6514,Avión 15,PDQ,PUNTO EN ATL DE MESILLA,NT100,25-21,A/C Ready
60307,2024-02-08,0 days 12:29:00,6514,Avión 34,PDQ,PACK VALVE 2 Y PROBLEMAS EN BAÑO,NT501,21-11,A/C Ready
60323,2024-02-08,0 days 19:34:00,6092,Avión 28,SMA,GEN ACW,NT766,24-21,A/C Ready
60348,2024-02-08,0 days 08:10:00,6520,Avión 6,PDQ,INOP D-AZFA,,05-20,
60365,2024-02-09,0 days 16:24:00,5450,Avión 1,PDQ,LUZ DE BODEGA FUNDIDA,NT4072,20-45,A/C Ready
60363,2024-02-09,0 days 16:18:00,5450,Avión 19,PIQ,SOLICITUD MEGÁFONO,NT6521,25-64,A/C Ready
60351,2024-02-09,0 days 10:54:00,6514,Avión 20,PDQ,BARRA DE BODEGA ROTA,NT509,25-56,A/C Ready
60346,2024-02-09,0 days 08:30:00,6514,Avión 11,PDQ,SERVICE DOOR INOP,NT6851,52-21,A/C Ready
60467,2024-02-10,0 days 07:00:00,6520,Avión 38,HOR,EVENT WITHOUT INFORMATION - OPERATIONAL,NT401,,
60383,2024-02-10,0 days 06:45:00,6514,Avión 40,PDQ,SOLICITAN BOTIQUIN QUE EL QUE TIENEN ESTÁ DESPRECINTADO,NT344,25-60,A/C Ready
60397,2024-02-10,0 days 16:13:00,5450,Avión 3,PDQ,FUGA DE HIDRÁULICO,NT146,29-25,A/C Ready
60399,2024-02-10,0 days 16:52:00,5450,Avión 19,PIQ,DIFERIDO CADUCADO EN HIL,NT9998,,A/C Ready
60403,2024-02-10,0 days 20:12:00,5450,Avión 35,PIQ,UNA PUERTA QUE NO CIERRA,NT6821,11-25,A/C Ready
60416,2024-02-11,0 days 06:34:00,6254,Avión 11,PIQ,DIFERIDO SIN CERRAR EN EL HIL,NT197,,A/C Ready
60471,2024-02-11,0 days 07:20:00,6520,Avión 25,PDQ,BOTIQUIN DESPRECINTADO,NT300,25-64,
60443,2024-02-11,0 days 22:04:00,6513,Avión 10,PDQ,ERROR DE LECTURA DE COMBUSTIBLE,NT846,28-42,A/C Ready
60438,2024-02-11,0 days 17:16:00,6513,Avión 10,PDQ,SOLICITA QUE CAMBIEN ALGUNAS BOMBILLAS,NT836,20-45,A/C Ready
60444,2024-02-11,0 days 22:09:00,6513,Avión 8,PDQ,LC+WY,NT671,05-20,A/C Ready
60472,2024-02-11,0 days 17:20:00,6520,Avión 25,FLW,SIN ACCION DE MTTO,NT381,,
60481,2024-02-12,0 days 14:57:00,6513,Avión 19,PIQ,PITCH DISCONNECT ON GROUND EN SPC,NT631,,A/C Ready
60455,2024-02-12,0 days 05:53:00,6074,Avión 44,MAD,AFT LAVATORY SMOKE DETECTOR INOP,NT6017,26-14,A/C Ready
60468,2024-02-12,0 days 11:08:00,7020,Avión 6,MAD,OVERSPEED DURING APPROACH,NT6062,05-50,A/C Ready
60508,2024-02-13,0 days 07:22:00,6254,Avión 38,PDQ,PROBLEMA CON LA PUESTA EN MARCHA,NT575,72-00,A/C Ready
60511,2024-02-13,0 days 09:59:00,6254,Avión 31,PDQ,CARGA DE OXÍGENO,,,A/C Ready
60519,2024-02-13,0 days 14:23:00,6254,Avión 20,PDQ,DIFERIDO CADUCADO,N1113,,A/C Ready
60522,2024-02-13,0 days 14:34:00,6513,Avión 31,PDQ,BOTIQUIN DESPRECINTADO,NT3111,30-30,A/C Ready
60498,2024-02-13,0 days 00:52:00,6074,Avión 15,PDQ,ALTIMETER,NT5703,,A/C Ready
60510,2024-02-13,0 days 08:03:00,6254,Avión 36,PDQ,FALLO DE PACK IZQUIERDO,,21-11,A/C Ready
60513,2024-02-13,0 days 13:07:00,6254,Avión 28,PIQ,TAKE OFF CONFIGURATION,NT417,31-53,A/C Ready
60535,2024-02-13,0 days 21:54:00,6513,Avión 13,PIQ,HOT BRAKES,NT191,05-51,A/C Ready
60531,2024-02-13,0 days 20:18:00,6513,Avión 24,PDQ,ENG RPL,NT6015,05-20,A/C Ready
60591,2024-02-14,0 days 18:27:00,6513,Avión 38,PDQ,CARGA POR VARILLA,NT261,12-11,A/C Ready
60621,2024-02-14,0 days 00:08:00,6520,Avión 45,PIQ,MANILLA PUERTA,NT6062,,
60561,2024-02-14,0 days 08:15:00,6514,Avión 38,PIQ,MEDICION POR VARILLA,NT401,12-11,A/C Ready
60620,2024-02-14,0 days 16:20:00,6520,Avión 38,PDQ,SIN ACCION DE MTTO,NT260,,
60623,2024-02-14,0 days 20:10:00,6520,Avión 8,PIQ,EVENT WITHOUT INFORMATION - OPERATIONAL,688,,
60542,2024-02-14,0 days 00:22:00,6074,Avión 10,PDQ,RPL NUT+SWITCH+CL(RH) + OIL LEAK,NT846,05-20,A/C Ready
60596,2024-02-14,0 days 21:11:00,6513,Avión 6,PDQ,PROBLEMA CON LA APU,NT5733,,A/C Ready
60559,2024-02-14,0 days 07:36:00,6514,Avión 38,PIQ,INDICAN PROBLEMAS CON EL SENSOR DE COMBUSTIBLE,NT401,12-11,A/C Ready
60571,2024-02-14,0 days 13:41:00,6514,Avión 36,PDQ,STANDBY PITOT FAILURE,NT3051,30-31,A/C Ready
60563,2024-02-14,0 days 08:50:00,6514,Avión 20,PIQ,DU 5 FALLA,NT103,31-60,A/C Ready
60570,2024-02-14,0 days 13:07:00,6514,Avión 13,PDQ,AUTOPRESS MANUAL NO FUNCIONA CORRECTAMENTE,NT128,21-31,A/C Ready
60586,2024-02-14,0 days 16:41:00,6513,Avión 34,HOR,PEC FAULT + LOW PITCH,NT545,61-22,A/C Ready
60617,2024-02-15,0 days 07:32:00,6514,Avión 38,PIQ,MEDICION CARGA POR VARILLA,NT191,12-11,A/C Ready
60604,2024-02-15,0 days 02:08:00,6074,Avión 35,PDQ,WY + LC+BSI,NT275,05-20,A/C Ready
60624,2024-02-15,0 days 11:05:00,6514,Avión 10,PDQ,POP-OUT HYD SALTADO,NT211,29-10,A/C Ready
60618,2024-02-15,0 days 07:59:00,6514,Avión 36,PDQ,POP OUT HYD,NT501,29-00,A/C Ready
60665,2024-02-15,0 days 10:35:00,6520,Avión 34,HOR,EVENT WITHOUT INFORMATION - OPERATIONAL,3P,,
60666,2024-02-15,0 days 18:35:00,6520,Avión 44,VLL,SIN ACCION DE MTTO,NT5413,,
60638,2024-02-15,0 days 16:25:00,6513,Avión 38,PIQ,OLOR A QUEMADO EN APROXIMACION,NT969,21-50,A/C Ready
60679,2024-02-16,0 days 15:22:00,6513,Avión 8,PDQ,LC,NT142,,A/C Ready
60680,2024-02-16,0 days 15:42:00,6513,Avión 40,PDQ,PROB HEATING PITOT U/S,NT317,30-30,A/C Ready
60684,2024-02-16,0 days 18:33:00,6513,Avión 38,PIQ,CARGA POR VARILLA,NT757,12-11,A/C Ready
60670,2024-02-16,0 days 13:31:00,6514,Avión 19,PIQ,DOS ANOTACIONES: SUELO BODEGA LEVANTADO Y PINTURA PALA,NT627,25-00,A/C Ready
60662,2024-02-16,0 days 10:02:00,6514,Avión 40,PDQ,SIN ACCION DE MANTENIMIENTO,NT275,,A/C Ready
60711,2024-02-17,0 days 07:16:00,5450,Avión 35,PDQ,PANTALLA DE TCP,NT103,31-17,A/C Ready
60724,2024-02-17,0 days 14:53:00,6514,Avión 38,PIQ,MEDICION CARGA POR VARILLA,NT6251,12-11,A/C Ready
60814,2024-02-17,0 days 08:00:00,6520,Avión 4,PDQ,SIN ACCION DE MTTO,NT105,25-50,
60699,2024-02-17,0 days 02:41:00,6074,Avión 1,PDQ,OIL LEAK,NT283,05-20,A/C Ready
60701,2024-02-17,0 days 02:56:00,6074,Avión 3,PDQ,FILT+RPL OIL FILT+PAC(RH),NT196,05-20,A/C Ready
60914,2024-02-18,0 days 14:10:00,6520,Avión 43,PDQ,D-AZFA,NT5402,,
60780,2024-02-18,0 days 15:45:00,6514,Avión 38,PDQ,VARILLA DE MEDICION DE REPOSTAJE ROTA + DIRECTIVA,NT1341,26-21,A/C Ready
60769,2024-02-18,0 days 11:23:00,5450,Avión 7,PDQ,VUELVE A TIERRA POR PROBLEMAS DE PRESURIZACIÓN,NT1302,05-53,A/C Ready
60792,2024-02-18,0 days 22:01:00,6514,Avión 4,PDQ,AVISO HYD AZUL LOW PRESS SPURIOUS,NT846,29-00,A/C Ready
60775,2024-02-18,0 days 14:45:00,6514,Avión 41,PDQ,SOLICITA MTTO SIN MAS INFO,1025,38-00,A/C Ready
60756,2024-02-18,0 days 04:53:00,6254,Avión 7,PDQ,REEMPLAZO DE GÓNDOLA+INYECTORES,NT345,05-20,A/C Ready
60834,2024-02-19,0 days 17:05:00,6514,Avión 41,PDQ,AC CON ANOTACIÓN CMC2 FAILURE,NT247,34-61,A/C Ready
60902,2024-02-19,0 days 18:30:00,6520,Avión 8,FNC,SIN ACCION DE MTTO,NT4936,,
60820,2024-02-19,0 days 14:03:00,5450,Avión 25,PIQ,RUEDA TREN PRINCIPAR FUERA DE LÍMITES,NT873,12-37,A/C Ready
60831,2024-02-19,0 days 16:33:00,6514,Avión 20,PDQ,FALLO PITOT CM1,NT150,30-30,A/C Ready
60805,2024-02-19,0 days 07:32:00,5450,Avión 35,PIQ,DESPERFECTO EN CABINA,NT852,25-33,A/C Ready
60873,2024-02-20,0 days 17:40:00,6074,Avión 18,PIQ,INFO AIRE ACONDICIONADO,NT661,,A/C Ready
60860,2024-02-20,0 days 12:52:00,7020,Avión 10,PDQ,REPARACIÓN PERMANENTE DENT,NT211,05-20,A/C Ready
60910,2024-02-21,0 days 14:39:00,6074,Avión 32,PIQ,AC PUMP FAULT,NT5483,28-21,A/C Ready
60915,2024-02-21,0 days 16:01:00,6074,Avión 13,HOR,FALLO PRESURIZACIÓN,NT544,21-31,A/C Ready
60949,2024-02-21,0 days 15:46:00,6520,Avión 21,PDQ,DESMONTAJE CAMILLA,NT580,25-00,
60967,2024-02-22,0 days 20:09:00,6074,Avión 44,VGO,IMPACTO RAYO,NT5223,05-50,A/C Ready
60995,2024-02-22,0 days 07:10:00,6520,Avión 14,PIQ,CONSULTA CREW,NT940,12-12,
60956,2024-02-22,0 days 14:28:00,7020,Avión 25,SMA,PEC FAULT,NT630,61-21,A/C Ready
60964,2024-02-22,0 days 18:03:00,6074,Avión 21,PDQ,SWITCH MODULE,NT559,42-11,A/C Ready
60965,2024-02-22,0 days 19:03:00,6074,Avión 20,PDQ,LC+WY,NT286,,A/C Ready
60944,2024-02-22,0 days 07:25:00,7020,Avión 10,PDQ,2 PUNTOS ATL,NT203,23-51,A/C Ready
61128,2024-02-23,0 days 16:00:00,6520,Avión 8,PDQ,MTTO PROPONE CAMBIO ROUTING,NT356,,
61001,2024-02-23,0 days 09:47:00,6514,Avión 17,PIQ,PROBLEMAS CON EL TRANSPORTIN DELANTERO TCP,NT115,25-21,A/C Ready
61000,2024-02-23,0 days 09:44:00,6514,Avión 13,PDQ,OVERSPEED LANDING GEAR 10 NUDOS,NT114,05-50,A/C Ready
61010,2024-02-23,0 days 13:22:00,6514,Avión 28,PDQ,FECHA CADUCIDAD BORRADA BOTELLA DE OXIGENO,NT217,35-30,A/C Ready
61022,2024-02-23,0 days 16:11:00,6074,Avión 18,PDQ,DIFERIDO MAL AMPLIADO,NT260,05-20,A/C Ready
61008,2024-02-23,0 days 12:11:00,3557,Avión 26,,DELAY EVENT FOR A/C MUJ,,,
61048,2024-02-24,0 days 07:26:00,6514,Avión 7,PDQ,MEDIA LUZ POWER LEVEL CM1 Y FALLO EN GPS,NT800,34-58,A/C Ready
61060,2024-02-24,0 days 15:26:00,6074,Avión 36,PDQ,POP OUT HYD,NT1208,29-12,A/C Ready
61103,2024-02-25,0 days 18:43:00,6513,Avión 10,PIQ,CAMBIAR RUEDAS DE MORRO,NT667,12-37,A/C Ready
61130,2024-02-25,0 days 17:00:00,6520,Avión 10,PIQ,BOTELLA OXIGENO,NT666,,
61136,2024-02-26,0 days 13:17:00,6514,Avión 19,PDQ,DOG HOUSE NO BLOCA CORRECTAMENTE.,NT229,25-27,A/C Ready
61151,2024-02-26,0 days 17:19:00,5450,Avión 18,PDQ,FUEL MISMATCH,NT836,28-40,A/C Ready
61160,2024-02-26,0 days 21:50:00,5450,Avión 22,PDQ,SOPORTE PBE ROTO,NT596,25-27,A/C Ready
61158,2024-02-26,0 days 20:26:00,5450,Avión 34,PDQ,LC,NT575,12-14,A/C Ready
61146,2024-02-26,0 days 15:14:00,5450,Avión 7,PDQ,MESILLA 19C ROTA,NT541,25-21,A/C Ready
61209,2024-02-27,0 days 15:06:00,6514,Avión 12,PDQ,AGUA CONTAMINADA,NT001P,38-00,A/C Ready
61211,2024-02-27,0 days 16:32:00,6514,Avión 37,PIQ,TEST GPWS,NT147,34-48,A/C Ready
61213,2024-02-27,0 days 17:16:00,6514,Avión 28,PDQ,RED DELANTERA DE LA BODEGA TRASERA GANCHO ROTO,NT836,25-56,A/C Ready
61200,2024-02-27,0 days 14:18:00,5871,Avión 35,HOR,RUEDA NUMERO 3 PINCHADA,NT540,32-41,A/C Ready
61635,2024-02-27,0 days 18:30:00,6520,Avión 13,PDQ,SIN ACCION DE MTTO,NT267,,
61636,2024-02-27,0 days 17:00:00,6520,Avión 13,PDQ,SIN ACCION DE MTTO,NT266,,
61313,2024-02-28,0 days 19:00:00,6520,Avión 44,MAD,TESTIGO FALLO ESTABILIZADOR DERECHO,NT6005,,
61242,2024-02-28,0 days 07:54:00,5871,Avión 12,PDQ,FUGA EN EL BAÑO,NT5422,38-31,A/C Ready
61266,2024-02-28,0 days 16:04:00,6514,Avión 37,PIQ,COMPROBAR RUEDA Nº 2,NT441,12-37,A/C Ready
61268,2024-02-28,0 days 16:32:00,6514,Avión 1,PIQ,PERDIDA DE ACEITE ENG 2,NT879,79-00,A/C Ready
61299,2024-02-29,0 days 08:09:00,6513,Avión 46,PDQ,SOLICITA MTTO PARA CARGAR COMBUSTIBLE,NT100,12-28,A/C Ready
61367,2024-02-29,0 days 15:50:00,6520,Avión 14,PDQ,CHEQUEAR RUEDA,NT558,32-41,
61364,2024-03-01,0 days 07:27:00,6513,Avión 18,PDQ,2 ANOTACIONES,NT203,52-11,A/C Ready
61368,2024-03-01,0 days 08:23:00,6513,Avión 2,PDQ,"FALTAN PEGATINAS, MASCARILLAS Y MAS COSAS",NT350,05-20,A/C Ready
61366,2024-03-01,0 days 07:46:00,6513,Avión 36,PDQ,PACK FAULT,NT300,21-00,A/C Ready
61372,2024-03-01,0 days 10:36:00,6513,Avión 38,CVU,PEC FAULT,NT781,61-21,A/C Ready
61388,2024-03-01,0 days 15:40:00,5871,Avión 40,PIQ,DUDAS CARGA ACEITE,NT971,12-13,A/C Ready
61398,2024-03-01,0 days 22:00:00,5871,Avión 31,PIQ,SOLICITAN MTTO,NT7669,21-11,A/C Ready
61387,2024-03-01,0 days 15:38:00,5871,Avión 8,PDQ,PÉRDIDA DE ACEITE,NT4073,79-02,A/C Ready
61443,2024-03-02,0 days 14:55:00,7020,Avión 40,PIQ,STARTER GEN 1 FAULT,NT137,24-32,A/C Ready
61446,2024-03-02,0 days 18:40:00,7020,Avión 24,OVD,LIGHTNING STRIKE,NT5232,05-50,A/C Ready
61433,2024-03-02,0 days 12:53:00,6513,Avión 34,PDQ,CAMBIO MUELLE PUERTA DE SERVICIO,NT523,52-42,A/C Ready
61435,2024-03-02,0 days 13:32:00,6513,Avión 38,PDQ,SE SOLTO TORNILLO DEL RACK,NT311,25-14,A/C Ready
61441,2024-03-02,0 days 14:43:00,7020,Avión 10,PDQ,RECARGA HYD,NT1113,12-12,A/C Ready
61431,2024-03-02,0 days 12:37:00,6513,Avión 20,PDQ,CODIGO INCORRECTO EN ELT,NT137,25-65,A/C Ready
61425,2024-03-02,0 days 08:12:00,6513,Avión 2,PDQ,LONA DE BODEGA DE ATRAS ES MUY PEQUEÑA,NT203,25-26,A/C Ready
61427,2024-03-02,0 days 11:05:00,6513,Avión 1,PIQ,FALLO INVERSOR 2 Y BARRA AC BUSS 2,NT753,24-21,A/C Ready
61487,2024-03-03,0 days 20:01:00,6513,Avión 37,PDQ,AUTOPILOT,NT573,,A/C Ready
61488,2024-03-03,0 days 20:27:00,6513,Avión 31,PDQ,"VUELO EMBARCADO, MESITA SUELTA",NT286,25-21,A/C Ready
61480,2024-03-03,0 days 15:56:00,6513,Avión 20,PDQ,REPOSABRAZOS ASIENTO 2A NO SE SUJETA BIEN,NT317,25-21,A/C Ready
61495,2024-03-03,0 days 22:16:00,6513,Avión 19,PDQ,PUERTA DEL BAÑO NO CIERRA COMPLETAMENTE,NT190,,A/C Ready
61468,2024-03-03,0 days 12:11:00,6514,Avión 3,PDQ,CONSULTA DE CODIGO FALLO EEC,NT227,73-21,A/C Ready
61518,2024-03-03,0 days 21:50:00,6520,Avión 34,HOR,CASCOS HANDLING,NT589,23-51,
61482,2024-03-03,0 days 17:24:00,7020,Avión 38,PDQ,OIL LEVEL,NT543,,A/C Ready
61534,2024-03-04,0 days 15:58:00,6513,Avión 1,PDQ,PACK FRENO NUM 4,NT4073,33-42,A/C Ready
61568,2024-03-04,0 days 07:25:00,6520,Avión 40,PDQ,SIN ACCION DE MTTO,NT502,,
61525,2024-03-04,0 days 13:52:00,6092,Avión 21,PDQ,ANOTACIÓN SIN INFORMACIÓN,NT531,25-21,A/C Ready
61526,2024-03-04,0 days 14:00:00,6092,Avión 20,PDQ,CONSULTA ACEITE MOTOR,NT128,,A/C Ready
61589,2024-03-05,0 days 21:54:00,6513,Avión 10,PDQ,CARGA POR VARILLA,NT287,28-42,A/C Ready
61679,2024-03-06,0 days 07:40:00,6520,Avión 10,PDQ,CARGA POR VARILLA,NT800,12-11,
61613,2024-03-06,0 days 07:50:00,5871,Avión 7,PDQ,LC + CAMBIO RUEDAS,NT203,05-20,A/C Ready
61631,2024-03-06,0 days 14:29:00,5871,Avión 8,PIQ,CASCOS NO FUNCIONAN,NT878,,A/C Ready
61614,2024-03-06,0 days 08:29:00,6092,Avión 13,PIQ,AUTOPRESS,NT103,21-31,A/C Ready
61626,2024-03-06,0 days 13:56:00,5871,Avión 25,GLN,PEC FAULT,NT1503,61-21,A/C Ready
